code,latitude,longitude,N,size,N_min,N_max
WILLCTX,26.47,-97.762,0.0,2.0,11.065,1614.867
WILLITN,35.898,-86.885,0.0,2.0,0.071,0.548
WILLITX,30.64,-97.68,0.0,2.0,0.484,0.484
WINCOTX,31.849,-103.091,0.0,2.0,0.032,0.033
WMHOSCA,34.051,-118.217,0.167,2.0,0.032,1.567
WMLNDPA,40.305,-79.545,0.0,2.0,0.065,0.567
WOAKSTX,29.711,-95.401,0.0,2.0,0.065,2.833
WORCEMD,38.17,-75.376,159.567,6.0,62.258,195.867
WSTMCCA,33.754,-117.833,0.0,2.0,0.032,3.69
WTREGVA,36.763,-76.587,0.0,2.0,0.032,0.484
WTXDFTX,31.167,-105.352,544.0,9.0,0.032,581.161
WVEASTR,39.438,-77.961,0.067,2.0,0.033,3.467
WVNORTH,39.923,-80.736,0.0,2.0,0.065,1.677
WVREGWV,38.352,-81.639,0.0,2.0,0.097,0.161
WVSCENT,38.312,-81.71,10.5,3.5,1.484,19.667
WYATTRI,41.893,-71.383,0.0,2.0,0.032,185.71
YAKHOLD,46.618,-120.558,2.133,2.0,0.032,8.161
YATESNY,42.665,-77.056,0.0,2.0,0.033,0.267
YAVAPAZ,34.542,-112.466,0.033,2.0,0.032,6.129
YAVCVAZ,34.611,-111.917,1.133,2.0,0.032,17.548
YELLOMT,45.755,-108.503,0.0,2.0,0.065,4.613
YIKIMWA,46.603,-120.508,3.1,2.0,0.29,30.968
YORCOPA,39.988,-76.664,709.067,9.0,468.643,906.964
YORCOSC,34.985,-81.204,35.167,3.5,0.484,67.194
YORKCME,43.454,-70.718,0.0,2.0,0.032,0.9
YUBAJCA,39.141,-121.587,159.4,6.0,155.067,272.5
YUMHOLD,32.656,-114.612,6.967,2.0,0.387,7.742
ZAVCOTX,28.68,-99.827,0.0,2.0,0.067,0.067
